node_id,node_type,identifier,source_file,contract_name,function_name,line_start,line_end,extra_json
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.3,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""3"", ""dot_label"": ""Node Type: IF 3\n\nEXPRESSION:\nclaim\n\nIRs:\nCONDITION claim"", ""dot_attrs"": {""label"": ""Node Type: IF 3\n\nEXPRESSION:\nclaim\n\nIRs:\nCONDITION claim""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.4,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""4"", ""dot_label"": ""Node Type: EXPRESSION 4\n\nEXPRESSION:\nrequire(bool)(claimRate > 0)\n\nIRs:\nTMP_150(bool) = claimRate > 0\nTMP_151(None) = SOLIDITY_CALL require(bool)(TMP_150)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 4\n\nEXPRESSION:\nrequire(bool)(claimRate > 0)\n\nIRs:\nTMP_150(bool) = claimRate > 0\nTMP_151(None) = SOLIDITY_CALL require(bool)(TMP_150)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.5,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""5"", ""dot_label"": ""Node Type: EXPRESSION 5\n\nEXPRESSION:\nrequire(bool)(block.timestamp < ClaimingTimeLimit)\n\nIRs:\nTMP_152(bool) = block.timestamp < ClaimingTimeLimit\nTMP_153(None) = SOLIDITY_CALL require(bool)(TMP_152)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 5\n\nEXPRESSION:\nrequire(bool)(block.timestamp < ClaimingTimeLimit)\n\nIRs:\nTMP_152(bool) = block.timestamp < ClaimingTimeLimit\nTMP_153(None) = SOLIDITY_CALL require(bool)(TMP_152)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.6,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""6"", ""dot_label"": ""Node Type: EXPRESSION 6\n\nEXPRESSION:\nethRaised += ethVal\n\nIRs:\nethRaised(uint256) = ethRaised + ethVal"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 6\n\nEXPRESSION:\nethRaised += ethVal\n\nIRs:\nethRaised(uint256) = ethRaised + ethVal""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.7,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""7"", ""dot_label"": ""Node Type: NEW VARIABLE 7\n\nEXPRESSION:\nclaimTokens = ethVal / claimRate\n\nIRs:\nTMP_154(uint256) = ethVal / claimRate\nclaimTokens(uint256) := TMP_154(uint256)"", ""dot_attrs"": {""label"": ""Node Type: NEW VARIABLE 7\n\nEXPRESSION:\nclaimTokens = ethVal / claimRate\n\nIRs:\nTMP_154(uint256) = ethVal / claimRate\nclaimTokens(uint256) := TMP_154(uint256)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.8,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""8"", ""dot_label"": ""Node Type: NEW VARIABLE 8\n\nEXPRESSION:\ntokenAddress = getAddress(unit)\n\nIRs:\nTMP_155(address) = INTERNAL_CALL, Registry.getAddress(string)(unit)\ntokenAddress(address) := TMP_155(address)"", ""dot_attrs"": {""label"": ""Node Type: NEW VARIABLE 8\n\nEXPRESSION:\ntokenAddress = getAddress(unit)\n\nIRs:\nTMP_155(address) = INTERNAL_CALL, Registry.getAddress(string)(unit)\ntokenAddress(address) := TMP_155(address)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.9,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""9"", ""dot_label"": ""Node Type: NEW VARIABLE 9\n\nEXPRESSION:\ntokenTransfer = token(tokenAddress)\n\nIRs:\nTMP_156 = CONVERT tokenAddress to token\ntokenTransfer(token) := TMP_156(token)"", ""dot_attrs"": {""label"": ""Node Type: NEW VARIABLE 9\n\nEXPRESSION:\ntokenTransfer = token(tokenAddress)\n\nIRs:\nTMP_156 = CONVERT tokenAddress to token\ntokenTransfer(token) := TMP_156(token)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.10,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""10"", ""dot_label"": ""Node Type: EXPRESSION 10\n\nEXPRESSION:\ntokenTransfer.transfer(msg.sender,claimTokens)\n\nIRs:\nTMP_157(bool) = HIGH_LEVEL_CALL, dest:tokenTransfer(token), function:transfer, arguments:['msg.sender', 'claimTokens']  "", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 10\n\nEXPRESSION:\ntokenTransfer.transfer(msg.sender,claimTokens)\n\nIRs:\nTMP_157(bool) = HIGH_LEVEL_CALL, dest:tokenTransfer(token), function:transfer, arguments:['msg.sender', 'claimTokens']  ""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.11,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""11"", ""dot_label"": ""Node Type: IF 11\n\nEXPRESSION:\nisCharged\n\nIRs:\nCONDITION isCharged"", ""dot_attrs"": {""label"": ""Node Type: IF 11\n\nEXPRESSION:\nisCharged\n\nIRs:\nCONDITION isCharged""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.12,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""12"", ""dot_label"": ""Node Type: EXPRESSION 12\n\nEXPRESSION:\ngetAddress(team).transfer(ethVal / 20)\n\nIRs:\nTMP_158(address) = INTERNAL_CALL, Registry.getAddress(string)(team)\nTMP_159(uint256) = ethVal / 20\nTransfer dest:TMP_158 value:TMP_159"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 12\n\nEXPRESSION:\ngetAddress(team).transfer(ethVal / 20)\n\nIRs:\nTMP_158(address) = INTERNAL_CALL, Registry.getAddress(string)(team)\nTMP_159(uint256) = ethVal / 20\nTransfer dest:TMP_158 value:TMP_159""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.13,CFGNode,Node Type: END_IF 13,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""13"", ""dot_label"": ""Node Type: END_IF 13\n"", ""dot_attrs"": {""label"": ""Node Type: END_IF 13\n""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.14,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""14"", ""dot_label"": ""Node Type: EXPRESSION 14\n\nEXPRESSION:\nmsg.sender.transfer(ethVal)\n\nIRs:\nTransfer dest:msg.sender value:ethVal"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 14\n\nEXPRESSION:\nmsg.sender.transfer(ethVal)\n\nIRs:\nTransfer dest:msg.sender value:ethVal""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.15,CFGNode,Node Type: END_IF 15,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""15"", ""dot_label"": ""Node Type: END_IF 15\n"", ""dot_attrs"": {""label"": ""Node Type: END_IF 15\n""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.17,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""17"", ""dot_label"": ""Node Type: EXPRESSION 17\n\nEXPRESSION:\nunClaimedEther -= ethVal\n\nIRs:\nunClaimedEther(uint256) = unClaimedEther - ethVal"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 17\n\nEXPRESSION:\nunClaimedEther -= ethVal\n\nIRs:\nunClaimedEther(uint256) = unClaimedEther - ethVal""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.ClaimMTU.18,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,ClaimMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""18"", ""dot_label"": ""Node Type: EXPRESSION 18\n\nEXPRESSION:\npaused()\n\nIRs:\nMODIFIER_CALL, Deposit.paused()()"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 18\n\nEXPRESSION:\npaused()\n\nIRs:\nMODIFIER_CALL, Deposit.paused()()""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-ClaimMTU(bool).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgentry:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.constructor,CFGEntry,"constructor(uint256,address)",0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,constructor,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:0x4470887011bbf1e196b62020266aa5ae1081bd70.constructor"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-constructor(uint256,address).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgexit:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.constructor,CFGExit,"constructor(uint256,address)",0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,constructor,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:0x4470887011bbf1e196b62020266aa5ae1081bd70.constructor"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-constructor(uint256,address).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.constructor.1,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,constructor,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nethRaised = PrevRaisedEther\n\nIRs:\nethRaised(uint256) := PrevRaisedEther(uint256)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nethRaised = PrevRaisedEther\n\nIRs:\nethRaised(uint256) := PrevRaisedEther(uint256)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-constructor(uint256,address).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.constructor.2,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,constructor,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nRegistryAddress = rAddress\n\nIRs:\nRegistryAddress(address) := rAddress(address)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nRegistryAddress = rAddress\n\nIRs:\nRegistryAddress(address) := rAddress(address)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-constructor(uint256,address).dot"", ""actual_contract_name"": ""MoatFund""}"
functionref:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU,FunctionRef,DepositMTU(uint256),0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,DepositMTU,,,"{""_layers"": [""stage4_control""], ""kind"": ""declared_function_from_cfg"", ""actual_contract_name"": ""MoatFund""}"
cfgentry:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU,CFGEntry,DepositMTU(uint256),0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,DepositMTU,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""functionref:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-DepositMTU(uint256).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgexit:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU,CFGExit,DepositMTU(uint256),0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,DepositMTU,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""functionref:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-DepositMTU(uint256).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU.1,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,DepositMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(block.timestamp > RedeemingTimeLimit)\n\nIRs:\nTMP_114(bool) = block.timestamp > RedeemingTimeLimit\nTMP_115(None) = SOLIDITY_CALL require(bool)(TMP_114)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(block.timestamp > RedeemingTimeLimit)\n\nIRs:\nTMP_114(bool) = block.timestamp > RedeemingTimeLimit\nTMP_115(None) = SOLIDITY_CALL require(bool)(TMP_114)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-DepositMTU(uint256).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU.2,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,DepositMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: NEW VARIABLE 2\n\nEXPRESSION:\ntokenAddress = getAddress(unit)\n\nIRs:\nTMP_116(address) = INTERNAL_CALL, Registry.getAddress(string)(unit)\ntokenAddress(address) := TMP_116(address)"", ""dot_attrs"": {""label"": ""Node Type: NEW VARIABLE 2\n\nEXPRESSION:\ntokenAddress = getAddress(unit)\n\nIRs:\nTMP_116(address) = INTERNAL_CALL, Registry.getAddress(string)(unit)\ntokenAddress(address) := TMP_116(address)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-DepositMTU(uint256).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU.3,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,DepositMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""3"", ""dot_label"": ""Node Type: NEW VARIABLE 3\n\nEXPRESSION:\ntokenFunction = token(tokenAddress)\n\nIRs:\nTMP_117 = CONVERT tokenAddress to token\ntokenFunction(token) := TMP_117(token)"", ""dot_attrs"": {""label"": ""Node Type: NEW VARIABLE 3\n\nEXPRESSION:\ntokenFunction = token(tokenAddress)\n\nIRs:\nTMP_117 = CONVERT tokenAddress to token\ntokenFunction(token) := TMP_117(token)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-DepositMTU(uint256).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU.4,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,DepositMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""4"", ""dot_label"": ""Node Type: EXPRESSION 4\n\nEXPRESSION:\ntokenFunction.transferFrom(msg.sender,address(this),NoOfTokens)\n\nIRs:\nTMP_118 = CONVERT this to address\nTMP_119(bool) = HIGH_LEVEL_CALL, dest:tokenFunction(token), function:transferFrom, arguments:['msg.sender', 'TMP_118', 'NoOfTokens']  "", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 4\n\nEXPRESSION:\ntokenFunction.transferFrom(msg.sender,address(this),NoOfTokens)\n\nIRs:\nTMP_118 = CONVERT this to address\nTMP_119(bool) = HIGH_LEVEL_CALL, dest:tokenFunction(token), function:transferFrom, arguments:['msg.sender', 'TMP_118', 'NoOfTokens']  ""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-DepositMTU(uint256).dot"", ""actual_contract_name"": ""MoatFund""}"
cfgnode:0x4470887011bbf1e196b62020266aa5ae1081bd70.0x4470887011bbf1e196b62020266aa5ae1081bd70.DepositMTU.5,CFGNode,EXPRESSION:,0x4470887011bbf1e196b62020266aa5ae1081bd70.sol,0x4470887011bbf1e196b62020266aa5ae1081bd70,DepositMTU,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""5"", ""dot_label"": ""Node Type: EXPRESSION 5\n\nEXPRESSION:\nunRedeemedMTU += NoOfTokens\n\nIRs:\nunRedeemedMTU(uint256) = unRedeemedMTU + NoOfTokens"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 5\n\nEXPRESSION:\nunRedeemedMTU += NoOfTokens\n\nIRs:\nunRedeemedMTU(uint256) = unRedeemedMTU + NoOfTokens""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\0x4470887011bbf1e196b62020266aa5ae1081bd70\\cfg__0x4470887011bbf1e196b62020266aa5ae1081bd70.sol-MoatFund-DepositMTU(uint256).dot"", ""actual_contract_name"": ""MoatFund""}"
