node_id,node_type,identifier,source_file,contract_name,function_name,line_start,line_end,extra_json
cfgentry:require_manual_cases.require_manual_cases.bug_require_22,CFGEntry,bug_require_22(),require_manual_cases.sol,require_manual_cases,bug_require_22,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_22"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_22().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgexit:require_manual_cases.require_manual_cases.bug_require_22,CFGExit,bug_require_22(),require_manual_cases.sol,require_manual_cases,bug_require_22,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_22"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_22().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_22.1,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_22,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_4(uint256) := a(uint256)\na(uint256) = a + 1"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_4(uint256) := a(uint256)\na(uint256) = a + 1""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_22().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_22.2,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_22,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_6(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_7(None) = SOLIDITY_CALL require(bool)(TMP_6)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_6(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_7(None) = SOLIDITY_CALL require(bool)(TMP_6)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_22().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_22.3,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_22,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""3"", ""dot_label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\nrequire(bool)(a > 10)\n\nIRs:\nTMP_8(bool) = a > 10\nTMP_9(None) = SOLIDITY_CALL require(bool)(TMP_8)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\nrequire(bool)(a > 10)\n\nIRs:\nTMP_8(bool) = a > 10\nTMP_9(None) = SOLIDITY_CALL require(bool)(TMP_8)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_22().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgentry:require_manual_cases.require_manual_cases.bug_require_3,CFGEntry,bug_require_3(),require_manual_cases.sol,require_manual_cases,bug_require_3,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_3"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_3().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgexit:require_manual_cases.require_manual_cases.bug_require_3,CFGExit,bug_require_3(),require_manual_cases.sol,require_manual_cases,bug_require_3,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_3"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_3().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_3.1,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_3,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_152(uint256) := a(uint256)\na(uint256) = a + 1"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_152(uint256) := a(uint256)\na(uint256) = a + 1""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_3().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_3.2,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_3,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_154(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_155(None) = SOLIDITY_CALL require(bool)(TMP_154)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_154(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_155(None) = SOLIDITY_CALL require(bool)(TMP_154)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_3().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_3.3,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_3,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""3"", ""dot_label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\nrequire(bool)(a < 10)\n\nIRs:\nTMP_156(bool) = a < 10\nTMP_157(None) = SOLIDITY_CALL require(bool)(TMP_156)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\nrequire(bool)(a < 10)\n\nIRs:\nTMP_156(bool) = a < 10\nTMP_157(None) = SOLIDITY_CALL require(bool)(TMP_156)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_3().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgentry:require_manual_cases.require_manual_cases.bug_require_4,CFGEntry,bug_require_4(),require_manual_cases.sol,require_manual_cases,bug_require_4,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_4"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_4().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgexit:require_manual_cases.require_manual_cases.bug_require_4,CFGExit,bug_require_4(),require_manual_cases.sol,require_manual_cases,bug_require_4,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_4"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_4().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_4.1,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_4,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(a < 10)\n\nIRs:\nTMP_158(bool) = a < 10\nTMP_159(None) = SOLIDITY_CALL require(bool)(TMP_158)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(a < 10)\n\nIRs:\nTMP_158(bool) = a < 10\nTMP_159(None) = SOLIDITY_CALL require(bool)(TMP_158)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_4().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_4.2,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_4,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_161(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_162(None) = SOLIDITY_CALL require(bool)(TMP_161)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_161(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_162(None) = SOLIDITY_CALL require(bool)(TMP_161)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_4().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_4.3,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_4,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""3"", ""dot_label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_163(uint256) := a(uint256)\na(uint256) = a + 1"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_163(uint256) := a(uint256)\na(uint256) = a + 1""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_4().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgentry:require_manual_cases.require_manual_cases.bug_require_5,CFGEntry,bug_require_5(),require_manual_cases.sol,require_manual_cases,bug_require_5,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_5"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_5().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgexit:require_manual_cases.require_manual_cases.bug_require_5,CFGExit,bug_require_5(),require_manual_cases.sol,require_manual_cases,bug_require_5,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_5"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_5().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_5.1,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_5,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_165(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_166(None) = SOLIDITY_CALL require(bool)(TMP_165)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_165(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_166(None) = SOLIDITY_CALL require(bool)(TMP_165)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_5().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_5.2,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_5,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(a < 10)\n\nIRs:\nTMP_167(bool) = a < 10\nTMP_168(None) = SOLIDITY_CALL require(bool)(TMP_167)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(a < 10)\n\nIRs:\nTMP_167(bool) = a < 10\nTMP_168(None) = SOLIDITY_CALL require(bool)(TMP_167)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_5().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_5.3,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_5,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""3"", ""dot_label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_169(uint256) := a(uint256)\na(uint256) = a + 1"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_169(uint256) := a(uint256)\na(uint256) = a + 1""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_5().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgentry:require_manual_cases.require_manual_cases.bug_require_6,CFGEntry,bug_require_6(),require_manual_cases.sol,require_manual_cases,bug_require_6,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_6"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_6().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgexit:require_manual_cases.require_manual_cases.bug_require_6,CFGExit,bug_require_6(),require_manual_cases.sol,require_manual_cases,bug_require_6,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_6"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_6().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_6.1,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_6,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_171(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_172(None) = SOLIDITY_CALL require(bool)(TMP_171)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_171(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_172(None) = SOLIDITY_CALL require(bool)(TMP_171)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_6().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_6.2,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_6,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_173(uint256) := a(uint256)\na(uint256) = a + 1"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\na ++\n\nIRs:\nTMP_173(uint256) := a(uint256)\na(uint256) = a + 1""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_6().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_6.3,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_6,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""3"", ""dot_label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\nrequire(bool)(a < 10)\n\nIRs:\nTMP_174(bool) = a < 10\nTMP_175(None) = SOLIDITY_CALL require(bool)(TMP_174)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\nrequire(bool)(a < 10)\n\nIRs:\nTMP_174(bool) = a < 10\nTMP_175(None) = SOLIDITY_CALL require(bool)(TMP_174)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_6().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgentry:require_manual_cases.require_manual_cases.bug_require_89,CFGEntry,bug_require_89(),require_manual_cases.sol,require_manual_cases,bug_require_89,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_89"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_89().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgexit:require_manual_cases.require_manual_cases.bug_require_89,CFGExit,bug_require_89(),require_manual_cases.sol,require_manual_cases,bug_require_89,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_89"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_89().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_89.1,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_89,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)() && a < 5)\n\nIRs:\nTMP_182(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_183(bool) = a < 5\nTMP_184(bool) = TMP_182 && TMP_183\nTMP_185(None) = SOLIDITY_CALL require(bool)(TMP_184)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)() && a < 5)\n\nIRs:\nTMP_182(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_183(bool) = a < 5\nTMP_184(bool) = TMP_182 && TMP_183\nTMP_185(None) = SOLIDITY_CALL require(bool)(TMP_184)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_89().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_89.2,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_89,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nnot_called = false\n\nIRs:\nnot_called(bool) := False(bool)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nnot_called = false\n\nIRs:\nnot_called(bool) := False(bool)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_89().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgentry:require_manual_cases.require_manual_cases.bug_require_single_st,CFGEntry,bug_require_single_st(),require_manual_cases.sol,require_manual_cases,bug_require_single_st,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_single_st"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_single_st().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgexit:require_manual_cases.require_manual_cases.bug_require_single_st,CFGExit,bug_require_single_st(),require_manual_cases.sol,require_manual_cases,bug_require_single_st,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_single_st"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_single_st().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_single_st.1,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_single_st,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(a ++ > 5 && msg.sender.call.value(b)() && a > 10)\n\nIRs:\nTMP_186(uint256) := a(uint256)\na(uint256) = a + 1\nTMP_187(bool) = TMP_186 > 5\nTMP_189(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_190(bool) = TMP_187 && TMP_189\nTMP_191(bool) = a > 10\nTMP_192(bool) = TMP_190 && TMP_191\nTMP_193(None) = SOLIDITY_CALL require(bool)(TMP_192)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(a ++ > 5 && msg.sender.call.value(b)() && a > 10)\n\nIRs:\nTMP_186(uint256) := a(uint256)\na(uint256) = a + 1\nTMP_187(bool) = TMP_186 > 5\nTMP_189(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_190(bool) = TMP_187 && TMP_189\nTMP_191(bool) = a > 10\nTMP_192(bool) = TMP_190 && TMP_191\nTMP_193(None) = SOLIDITY_CALL require(bool)(TMP_192)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_single_st().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgentry:require_manual_cases.require_manual_cases.bug_require_test_2,CFGEntry,bug_require_test_2(),require_manual_cases.sol,require_manual_cases,bug_require_test_2,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_test_2"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_test_2().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgexit:require_manual_cases.require_manual_cases.bug_require_test_2,CFGExit,bug_require_test_2(),require_manual_cases.sol,require_manual_cases,bug_require_test_2,,,"{""_layers"": [""stage4_control""], ""function_ref"": ""function:require_manual_cases.bug_require_test_2"", ""dot_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_test_2().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_test_2.1,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_test_2,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""1"", ""dot_label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(not_called)\n\nIRs:\nTMP_208(None) = SOLIDITY_CALL require(bool)(not_called)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 1\n\nEXPRESSION:\nrequire(bool)(not_called)\n\nIRs:\nTMP_208(None) = SOLIDITY_CALL require(bool)(not_called)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_test_2().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_test_2.2,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_test_2,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""2"", ""dot_label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_210(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_211(None) = SOLIDITY_CALL require(bool)(TMP_210)"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 2\n\nEXPRESSION:\nrequire(bool)(msg.sender.call.value(b)())\n\nIRs:\nTMP_210(bool) = LOW_LEVEL_CALL, dest:msg.sender, function:call, arguments:[] value:b \nTMP_211(None) = SOLIDITY_CALL require(bool)(TMP_210)""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_test_2().dot"", ""actual_contract_name"": ""SimpleDAO""}"
cfgnode:require_manual_cases.require_manual_cases.bug_require_test_2.3,CFGNode,EXPRESSION:,require_manual_cases.sol,require_manual_cases,bug_require_test_2,,,"{""_layers"": [""stage4_control""], ""dot_node_id"": ""3"", ""dot_label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\ny -= 10\n\nIRs:\ny(uint256) = y - 10"", ""dot_attrs"": {""label"": ""Node Type: EXPRESSION 3\n\nEXPRESSION:\ny -= 10\n\nIRs:\ny(uint256) = y - 10""}, ""cfg_file"": ""D:\\learning\\MSPE-CKG\\graph_output\\SCRUBD-GRAPH\\require_manual_cases\\cfg__require_manual_cases.sol-SimpleDAO-bug_require_test_2().dot"", ""actual_contract_name"": ""SimpleDAO""}"
